country,cabr,year,cut,subcut,indicator,Topic,EnglishName,value,se,N,method
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,corr9,Corruption,Percent of firms expected to give gifts to get an import license ,42.12267303,22.515703,14.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,crime9,Dispute Resolution,Percent of firms identifying the courts as a major or very severe constraint                         ,.3399888277,0.31620407,171.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,disp1,Dispute Resolution,Percent of firms that had any commercial dispute,9.677746773,4.097029,204.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,disp2,Dispute Resolution,"Percent of firms that use courts, arbitration, mediation, or conciliation to resolve or attempt to resolve its commercial disputes",3.683803797,3.2339625,9.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,bready_disp3,Dispute Resolution,[B-READY] Perceptions of courts being independent and impartial in resolving commercial disputes,82.40399933,5.861763,154.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,bready_disp4,Dispute Resolution,[B-READY] Perceptions of arbitration being a reliable alternative to courts for resolving commercial disputes,88.16265106,4.556014,147.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,bready_disp5,Dispute Resolution,[B-READY] Perceptions of mediation being a reliable alternative to courts for resolving commercial disputes,87.53919983,4.710787,147.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,bready_disp6,Dispute Resolution,[B-READY] Perceptions index of courts as a constraint,92.00915527,1.711442,171.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,fin1,Finance,Proportion of investment financed internally (%),66.8150177,6.776662,93.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,fin11,Finance,Proportion of loans requiring collateral (%),90.64341736,5.366922,84.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,fin12,Finance,Percent of firms using banks to finance investments,30.49333382,8.005726,93.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,fin13,Finance,Percent of firms using banks to finance working capital,48.56457901,5.4899282,193.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,fin14,Finance,Percent of firms with a bank loan/line of credit,47.2604332,5.8568363,194.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,fin16,Finance,Percent of firms identifying access to finance as a major or very severe constraint,6.680427551,2.218839,193.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,fin20,Finance,Percent of firms not needing a loan,39.53637695,5.7715807,190.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,fin21,Finance,Percent of firms whose recent loan application was rejected,5.543900967,0.5559859,77.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,fin23,Finance,Percent of firms that are fully credit constrained,3.987350464,1.9839872,182.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,fin24,Finance,Percent of firms that are partially credit constrained,22.05997467,4.715741,182.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,bready_fin26,Finance,"[B-READY] Percent of firms reporting unfavorable rates, collateral, or procedures as main reason for not applying for loans",24.72885895,6.0820947,108.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,bready_fin27,Finance,[B-READY] Days to receive a decision on loan application,12.15993023,1.6359844,52.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,bready_fin28,Finance,[B-READY] Proportion of sales paid by customers electronically,73.44342041,3.507083,187.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,bready_fin29,Finance,[B-READY] Days to receive the main type of electronic payment ,2.299451828,0.6069976,145.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,bready_fin30,Finance,[B-READY] Cost to receive main type of electronic payment (% of transaction),.604937911,0.10578909,120.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,bready_fin31,Finance,[B-READY] Proportion of payments made electronically,65.53372192,4.5687656,170.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,bready_fin32,Finance,[B-READY] Cost to make main type of electronic payment (% of transaction),.5594063997,0.109760255,109.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,bready_fin33,Finance,[B-READY] Perceptions index of access to finance as a constraint,80.98062134,2.5536137,193.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,fin7,Finance,Proportion of working capital financed by banks (%),20.26283073,2.8493779,191.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,gend1,Gender,Percent of firms with women participation in ownership,14.10540581,3.428326,201.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,gend2,Gender,Proportion of permanent full-time workers that are women (%),48.47327042,3.0982623,199.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,gend3,Gender,Proportion of permanent full-time non-production workers that are women (%)*,62.85033417,3.3977294,198.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,gend4,Gender,Percent of firms with a woman top manager,15.61895466,3.7258193,204.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,gend5,Gender,Proportion of permanent full-time production workers that are women (%)*,42.93590164,4.259778,198.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,gend6,Gender,Percent of firms with majority women ownership,11.47460461,3.3186383,200.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,bready_gend7,Gender,[B-READY] Percent of firms owned or managed by women among those that held a government contract in last 3 years,34.33039474,18.135462,16.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,gend8,Gender,Proportion of women workers offered formal training over last fiscal year (%)*,51.95627594,9.244361,46.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,gend9,Gender,"Proportion of women workers offered formal training over last fiscal year (%, only service sector)",.,,,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,graft2,Corruption,Bribery depth (% of public transactions where a gift or informal payment was requested),29.04513741,10.3119,71.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,graft3,Corruption,Bribery incidence (percent of firms experiencing at least one bribe payment request),35.09792709,10.980466,71.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,bready_in1_median,Infrastructure and Climate,"[B-READY] Days to obtain an electrical connection, upon application [median]",7,1.0281222,17.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,in11,Infrastructure and Climate,Percent of firms identifying transportation as a major or very severe constraint,4.338837147,1.7648132,204.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,in12,Infrastructure and Climate,Percent of firms identifying electricity as a major or very severe constraint,26.2611084,5.4527235,204.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,in16,Infrastructure and Climate,Percent of firms experiencing electrical outages,59.78924561,5.298601,204.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,bready_in18,Infrastructure and Climate,[B-READY] Percent of firms experiencing water insufficiencies,3.570025921,2.4980683,203.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,in19,Infrastructure and Climate,Number of water insufficiencies in a typical month,.4402944446,,6.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,bready_in2,Infrastructure and Climate,[B-READY] Number of electrical outages in a typical month,.8130527139,0.11233124,196.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,in20,Infrastructure and Climate,"Duration, in hours, of a typical water shortage",2.226130962,,2.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,bready_in21,Infrastructure and Climate,[B-READY] Percent of firms experiencing internet disruptions,39.24185181,5.4480753,198.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,bready_in22_median,Infrastructure and Climate,[B-READY] Days to obtain internet connection [median],2,0.28815085,28.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,bready_in23,Infrastructure and Climate,[B-READY] Perceptions index of transportation as a constraint,80.97731781,2.4613814,204.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,in24,Infrastructure and Climate,Percent of firms experiencing damage of physical assets due to extreme weather,3.935586452,2.3259623,202.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,in25,Infrastructure and Climate,Percent of firms monitoring own CO2 emissions over last 3 years,24.01726723,4.259164,200.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,in26,Infrastructure and Climate,Percent of firms adopting energy management measures to reduce emissions over last 3 years,30.39127731,4.6936135,194.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,bready_in3_median,Infrastructure and Climate,"[B-READY] Duration, in hours, of a typical electrical outage [median]",.0833333333,0.29008868,195.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,bready_in4_median,Infrastructure and Climate,[B-READY] Losses due to electrical outages (% of annual sales) [median],0,0.06576327,186.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,bready_in5_median,Infrastructure and Climate,[B-READY] Days to obtain a water connection [median],3,0.89930534,12.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,bready_in9,Infrastructure and Climate,[B-READY] Percent of firms owning or sharing  a generator,32.75968933,5.0377135,202.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,infor1,Informality,Percent of firms competing against unregistered or informal firms,38.86047363,5.9606347,170.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,infor2,Informality,Percent of firms identifying practices of competitors in the informal sector as a major or very severe constraint                  ,13.2114296,4.7770853,187.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,infor4,Informality,Percent of firms formally registered when they started operations,94.29555511,2.1903737,204.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,infor5,Informality,Number of years firm operated without formal registration,.5020912886,0.22187196,204.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,lform3,Firm Profile,Percent of firms with legal status of Sole Proprietorship,85.49698639,3.9560912,204.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,mgmt1,Management Practices,Management practices index,45.90464783,3.245468,56.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,mgmt2,Management Practices,Score on action when a problem arose,72.17108917,4.5581484,78.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,mgmt3,Management Practices,Score on number of performance indicators monitored,22.00679207,4.0875115,113.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,mgmt4,Management Practices,Score on time focus of production/service provision targets,63.7545433,6.092064,113.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,mgmt5,Management Practices,Score on achievability of production/service provision targets,56.5652771,5.191066,113.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,mgmt6,Management Practices,Score on knowledge of production/service provision targets,41.84204102,5.868363,112.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,mgmt7,Management Practices,Score on basis of managers' performance bonuses,40.2778511,4.997205,109.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,mgmt8,Management Practices,Score on extent to which non-managers are promoted based on performance,45.8412056,6.633469,112.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,mgmt9,Management Practices,Score on extent to which under-performing non-managers are reassigned or dismissed,37.84996033,6.964244,85.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,obst1,Biggest Obstacle,Percent of firms choosing access to finance as their biggest obstacle,13.23908043,4.095277,156.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,obst10,Biggest Obstacle,Percent of firms choosing labor regulations as their biggest obstacle,2.792453527,2.021722,156.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,obst11,Biggest Obstacle,Percent of firms choosing political instability as their biggest obstacle,4.47022438,2.2088845,156.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,obst12,Biggest Obstacle,Percent of firms choosing practices of the informal sector as their biggest obstacle,20.76364708,5.97133,156.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,obst13,Biggest Obstacle,Percent of firms choosing tax administration as their biggest obstacle,3.755763292,2.2747374,156.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,obst14,Biggest Obstacle,Percent of firms choosing tax rates as their biggest obstacle,6.291507721,2.5285227,156.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,obst15,Biggest Obstacle,Percent of firms choosing transportation as their biggest obstacle,6.750922203,4.5388575,156.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,obst2,Biggest Obstacle,Percent of firms choosing access to land as their biggest obstacle,4.823737621,3.6298854,156.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,obst3,Biggest Obstacle,Percent of firms choosing business licensing and permits as their biggest obstacle,6.038608074,2.7314317,156.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,obst4,Biggest Obstacle,Percent of firms choosing corruption as their biggest obstacle,0,0.0,156.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,obst5,Biggest Obstacle,Percent of firms choosing courts as their biggest obstacle,0,0.0,156.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,obst6,Biggest Obstacle,"Percent of firms choosing crime, theft and disorder as their biggest obstacle",2.201606989,0.51091677,156.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,obst7,Biggest Obstacle,Percent of firms choosing customs and trade regulations as their biggest obstacle,3.531458616,1.7754284,156.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,obst8,Biggest Obstacle,Percent of firms choosing electricity as their biggest obstacle,12.35826492,5.2479634,156.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,obst9,Biggest Obstacle,Percent of firms choosing inadequately educated workforce as their biggest obstacle,12.98272228,3.6889248,156.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,perf1,Firm Profile,Real annual sales growth (%),4.96343708,3.558713,195.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,perf2,Firm Profile,Annual employment growth (%),1.215585113,2.0964463,200.0,Global
Viet Nam2023,VNM,2023.0,Sector,Other Manufacturing,perf3,Firm Profile,Real annual labor productivity growth (%),2.792593718,3.3300989,192.0,Global
